TIME 	 FLUX
1080.84531301223614719	2070019.00000000000000000
1080.84599409163638484	2070014.50000000000000000
1080.84667517102934653	2069853.37500000000000000
1080.84735625042230822	2069977.25000000000000000
1080.84803742981603136	2069759.50000000000000000
1080.84871850920899305	2069988.12500000000000000
1080.84939958860195475	2069431.37500000000000000
1080.85008076800295385	2069840.87500000000000000
1080.85076184739591554	2069844.25000000000000000
1080.85144282678811578	2069818.62500000000000000
1080.85212390618107747	2070154.87500000000000000
1080.85280508557480061	2070234.87500000000000000
1080.85348616497503826	2069848.75000000000000000
1080.85416724436799996	2069991.00000000000000000
1080.85484842376172310	2069674.12500000000000000
1080.85552950315468479	2069797.25000000000000000
1080.85621058254764648	2070009.75000000000000000
1080.85689166200609179	2069995.75000000000000000
1080.85757274139905348	2070075.87500000000000000
1080.85825382079201518	2070010.50000000000000000
1080.85893490018497687	2070045.12500000000000000
1080.85961607957870001	2070057.25000000000000000
1080.86029715897166170	2069822.37500000000000000
1080.86097823837189935	2070200.50000000000000000
1080.86165941776562249	2069826.37500000000000000
1080.86234049715858418	2070283.12500000000000000
1080.86302147655078443	2070072.37500000000000000
1080.86370265594450757	2070219.37500000000000000
1080.86438373534474522	2070027.62500000000000000
1080.86506481479591457	2069910.12500000000000000
1080.86574599418963771	2070216.62500000000000000
1080.86642707358259941	2069749.62500000000000000
1080.86710825297632255	2070145.87500000000000000
1080.86778933236928424	2070024.37500000000000000
1080.86847031176876044	2069749.00000000000000000
1080.86915139121992979	2070145.12500000000000000
1080.86983257061365293	2069939.75000000000000000
1080.87051365000661463	2069914.25000000000000000
1080.87119482940033777	2070185.62500000000000000
1080.87187590880057542	2069978.50000000000000000
1080.87255698819353711	2069576.62500000000000000
1080.87323816758726025	2069964.87500000000000000
1080.87391914697946049	2070103.25000000000000000
1080.87460022643062985	2069627.75000000000000000
1080.87528130583086750	2069934.25000000000000000
1080.87596248522459064	2070025.87500000000000000
1080.87664356461755233	2070201.87500000000000000
1080.87732464406872168	2070189.12500000000000000
1080.87800582346244482	2069987.62500000000000000
1080.87868690286268247	2070208.75000000000000000
1080.87936788225488272	2070109.87500000000000000
1080.88004906164860586	2070100.50000000000000000
1080.88073014104156755	2069824.87500000000000000
1080.88141122049273690	2069865.75000000000000000
1080.88209229989297455	2069871.87500000000000000
1080.88277347928669769	2070019.25000000000000000
1080.88345455867965939	2070072.25000000000000000
1080.88413563813082874	2069804.37500000000000000
1080.88481681752455188	2069838.50000000000000000
1080.88549779692402808	2069754.87500000000000000
1080.88617887631698977	2069751.25000000000000000
1080.88686005571071291	2069889.25000000000000000
1080.88754113516188227	2069827.62500000000000000
1080.88822221455484396	2069887.50000000000000000
1080.88890339394856710	2069774.50000000000000000
1080.88958447340701241	2069813.25000000000000000
1080.89026555279997410	2069924.50000000000000000
1080.89094653219217435	2070144.25000000000000000
1080.89162771158589749	2069907.75000000000000000
1080.89230879103706684	2070473.00000000000000000
1080.89298997043806594	2069583.12500000000000000
1080.89367104983102763	2070012.87500000000000000
1080.89435212928219698	2069778.50000000000000000
1080.89503330867592013	2069760.50000000000000000
1080.89571438806888182	2069832.50000000000000000
1080.89639536746835802	2070094.25000000000000000
1080.89707654692028882	2069855.62500000000000000
1080.89775762631325051	2070232.12500000000000000
1080.89843870570621220	2070086.62500000000000000
1080.89911988515814301	2070340.62500000000000000
1080.89980096455110470	2070010.12500000000000000
1080.90048214394482784	2070119.75000000000000000
1080.90116322334506549	2069906.12500000000000000
1080.90184420279547339	2070146.12500000000000000
1080.90252528218843509	2070258.25000000000000000
1080.90320646164036589	2070312.25000000000000000
1080.90388754104060354	2070268.00000000000000000
1080.90456862043356523	2069541.37500000000000000
1080.90524979982728837	2069818.25000000000000000
1080.90593087927845772	2070111.75000000000000000
1080.90661195867141942	2069638.50000000000000000
1080.90729313812335022	2070250.12500000000000000
1080.90797411752282642	2069854.00000000000000000
1080.90865519691578811	2070075.25000000000000000
1080.90933627636695746	2070070.75000000000000000
1080.91001745576068060	2069757.00000000000000000
1080.91069853515364230	2069855.87500000000000000
1080.91137961461208761	2069751.00000000000000000
1080.91206079400581075	2069859.62500000000000000
1080.91274187339877244	2070071.12500000000000000
1080.91342285284918034	2070073.37500000000000000
1080.91410403224290349	2069890.62500000000000000
1080.91478511170134880	2069872.37500000000000000
1080.91546619109431049	2070117.37500000000000000
1080.91614737048803363	2069606.50000000000000000
1080.91682844993920298	2069553.87500000000000000
1080.91750952933216467	2070236.50000000000000000
1080.91819070878409548	2069649.00000000000000000
1080.91887168818357168	2069849.25000000000000000
1080.91955276763474103	2069881.00000000000000000
1080.92023384702770272	2070056.12500000000000000
1080.92091502647963353	2070011.50000000000000000
1080.92159610587259522	2069831.12500000000000000
1080.92227728527359432	2070007.12500000000000000
1080.92295836472476367	2069974.87500000000000000
1080.92363944411772536	2070379.75000000000000000
1080.92432042356813326	2070383.87500000000000000
1080.92500160296185641	2069982.00000000000000000
1080.92568268242030172	2069768.37500000000000000
1080.92636376181326341	2069628.62500000000000000
1080.92704494126519421	2069741.00000000000000000
1080.92772602065815590	2069889.12500000000000000
1080.92840720005187904	2070136.62500000000000000
1080.92908827950304840	2069688.12500000000000000
1080.92976935896149371	2069943.00000000000000000
1080.93045033835369395	2069964.75000000000000000
1080.93113151774741709	2069972.87500000000000000
1080.93181259719858645	2070056.25000000000000000
1080.93249377659230959	2069708.50000000000000000
1080.93317485605075490	2069886.62500000000000000
1080.93385593544371659	2070007.37500000000000000
1080.93453711489564739	2070099.87500000000000000
1080.93521819428860908	2070366.00000000000000000
1080.93589917373901699	2069888.25000000000000000
1080.93658025313925464	2070095.50000000000000000
1080.93726143259118544	2069616.12500000000000000
1080.93794251204235479	2069741.50000000000000000
1080.93862359143531648	2070316.87500000000000000
1080.93930477082903963	2069936.75000000000000000
1080.93998585028748494	2070051.50000000000000000
1080.94066692973865429	2070217.00000000000000000
1080.94134800913161598	2070298.62500000000000000
1080.94202908858278533	2069837.12500000000000000
1080.94271016797574703	2070119.62500000000000000
1080.94339124743419234	2070352.50000000000000000
1080.94407242682791548	2069915.50000000000000000
1080.94475350627908483	2069865.75000000000000000
1080.94543458573025418	2070137.75000000000000000
1080.94611576512397733	2069893.62500000000000000
1080.94679674458166119	2069990.25000000000000000
1080.94747782397462288	2069566.75000000000000000
1080.94815900342655368	2069782.62500000000000000
1080.94884008281951537	2069640.87500000000000000
1080.94952116227068473	2069863.12500000000000000
1080.95020234172261553	2069584.37500000000000000
1080.95088342112285318	2069722.87500000000000000
1080.95156460057478398	2070165.62500000000000000
1080.95224567996774567	2070005.37500000000000000
1080.95292665941815358	2069935.50000000000000000
1080.95360773886932293	2069590.87500000000000000
1080.95428891826304607	2070249.00000000000000000
1080.95496999772149138	2069921.50000000000000000
1080.95565117711521452	2070377.75000000000000000
1080.95633225656638388	2069706.75000000000000000
1080.95701333601755323	2069820.50000000000000000
1080.95769451541127637	2069712.00000000000000000
1080.95837549486896023	2069926.75000000000000000
1080.95905657432012958	2069897.25000000000000000
1080.95973775371385273	2070157.75000000000000000
1080.96041883316502208	2069828.25000000000000000
1080.96109991261619143	2069957.37500000000000000
1080.96178109201719053	2070215.75000000000000000
1080.96246217146835988	2069926.37500000000000000
1080.96314325091952924	2069648.75000000000000000
1080.96382423031172948	2070037.75000000000000000
1080.96450540976366028	2069909.75000000000000000
1080.96518648922210559	2069704.12500000000000000
1080.96586756861506728	2070220.62500000000000000
1080.96654874806699809	2070167.87500000000000000
1080.96722982751816744	2069875.25000000000000000
1080.96791090691112913	2069849.62500000000000000
1080.96859198636229848	2069818.62500000000000000
1080.96927306582074380	2069596.62500000000000000
1080.96995414521370549	2070130.12500000000000000
1080.97063522466487484	2070559.87500000000000000
1080.97131640411680564	2070263.12500000000000000
1080.97199748356797500	2070020.87500000000000000
1080.97267856296821265	2070200.37500000000000000
1080.97335974242014345	2070120.87500000000000000
1080.97404082187131280	2070153.37500000000000000
1080.97472190132248215	2070030.62500000000000000
1080.97540298071544385	2070421.12500000000000000
1080.97608406017388916	2070081.75000000000000000
1080.97676513962505851	2069585.12500000000000000
1080.97744631901878165	2070165.62500000000000000
1080.97812739846995100	2069663.87500000000000000
1080.97880847792112036	2069903.12500000000000000
1080.97948965737305116	2070013.25000000000000000
1080.98017073683149647	2070080.12500000000000000
1080.98085171622369671	2069894.12500000000000000
1080.98153289567562751	2070031.25000000000000000
1080.98221397512679687	2069849.87500000000000000
1080.98289505451975856	2069732.62500000000000000
1080.98357623397896532	2069540.62500000000000000
1080.98425731343013467	2069744.00000000000000000
1080.98493839288130403	2069879.62500000000000000
1080.98561957233323483	2070176.87500000000000000
1080.98630055172543507	2070062.75000000000000000
1080.98698163118388038	2069681.62500000000000000
1080.98766281063581118	2069966.12500000000000000
1080.98834389008698054	2069963.62500000000000000
1080.98902496953814989	2069648.87500000000000000
1080.98970614893187303	2069931.50000000000000000
1080.99038722838304238	2070171.00000000000000000
1080.99106830784148769	2069891.12500000000000000
1080.99174938729265705	2069832.37500000000000000
1080.99243046674382640	2070213.25000000000000000
1080.99311154619499575	2070261.37500000000000000
1080.99379272564692656	2069752.25000000000000000
1080.99447380504716421	2069864.50000000000000000
1080.99515488449833356	2069734.50000000000000000
1080.99583596394950291	2070068.25000000000000000
1080.99651714340143371	2069878.75000000000000000
1080.99719822285260307	2070078.25000000000000000
1080.99787920231028693	2069695.37500000000000000
1080.99856038176221773	2069793.12500000000000000
1080.99924146115517942	2070184.87500000000000000
1080.99992254060634878	2069774.87500000000000000
1081.00060372005827958	2069836.37500000000000000
1081.00128479951672489	2069766.50000000000000000
1081.00196587896789424	2070144.12500000000000000
1081.00264705841982504	2070146.62500000000000000
1081.00332803787023295	2070195.00000000000000000
1081.00400911726319464	2069921.62500000000000000
1081.00469019672163995	2069999.75000000000000000
1081.00537137617357075	2069877.12500000000000000
1081.00605245562474011	2069665.50000000000000000
1081.00673363507667091	2070046.50000000000000000
1081.00741471452784026	2069898.87500000000000000
1081.00809579397900961	2069704.00000000000000000
1081.00877677343669347	2070017.87500000000000000
1081.00945795288862428	2069868.25000000000000000
1081.01013903233979363	2069687.37500000000000000
1081.01082021179172443	2069890.87500000000000000
1081.01150129124289379	2069658.50000000000000000
1081.01218237070133910	2069959.00000000000000000
1081.01286355009506224	2070087.50000000000000000
1081.01354462954623159	2069581.62500000000000000
1081.01422560899663949	2069865.62500000000000000
1081.01490668844780885	2070170.25000000000000000
1081.01558786790701561	2069552.12500000000000000
1081.01626894735818496	2069997.62500000000000000
1081.01695012681011576	2069942.87500000000000000
1081.01763120626128512	2069895.75000000000000000
1081.01831228571245447	2069648.37500000000000000
1081.01899346516438527	2069833.12500000000000000
1081.01967454462283058	2070249.25000000000000000
1081.02035552407323848	2070038.62500000000000000
1081.02103670352516929	2070023.12500000000000000
1081.02171778297633864	2069765.50000000000000000
1081.02239886242750799	2070144.75000000000000000
1081.02307994188595330	2070056.75000000000000000
1081.02376112133788411	2069777.62500000000000000
1081.02444220078905346	2069837.75000000000000000
1081.02512328024022281	2070137.50000000000000000
1081.02580435969139216	2069845.25000000000000000
1081.02648543914983748	2069961.62500000000000000
1081.02716651860100683	2070036.12500000000000000
1081.02784769805293763	2069934.87500000000000000
1081.02852877750410698	2069549.37500000000000000
1081.02920985695527634	2069850.37500000000000000
1081.02989093640644569	2069717.87500000000000000
1081.03057211586565245	2069911.00000000000000000
1081.03125309531606035	2069730.37500000000000000
1081.03193417476722971	2070042.25000000000000000
1081.03261535421916051	2069997.37500000000000000
1081.03329643367032986	2069662.25000000000000000
1081.03397751318698283	2070153.62500000000000000
1081.03465869263891364	2070276.62500000000000000
1081.03533977209008299	2069846.75000000000000000
1081.03602095154201379	2069781.00000000000000000
1081.03670193099242169	2070448.50000000000000000
1081.03738301045086700	2070070.62500000000000000
1081.03806408990203636	2069810.87500000000000000
1081.03874526935396716	2069604.37500000000000000
1081.03942634880513651	2069721.50000000000000000
1081.04010752825706732	2070017.00000000000000000
1081.04078860770823667	2069890.75000000000000000
1081.04146968716668198	2070006.25000000000000000
1081.04215086661861278	2070160.37500000000000000
1081.04283184612722835	2070108.12500000000000000
1081.04351292557839770	2069802.62500000000000000
1081.04419410503032850	2070155.87500000000000000
1081.04487518448877381	2069915.25000000000000000
1081.04555626393994316	2069787.75000000000000000
1081.04623744339187397	2069918.50000000000000000
1081.04691852284304332	2070130.25000000000000000
1081.04759960229421267	2069972.62500000000000000
1081.04828058181010420	2069742.37500000000000000
1081.04896176126203500	2069684.25000000000000000
1081.04964284071320435	2070147.50000000000000000
1081.05032392016437370	2070374.62500000000000000
1081.05100509961630451	2069754.50000000000000000
1081.05168617906747386	2070051.87500000000000000
1081.05236725858412683	2069854.25000000000000000
1081.05304833803529618	2069856.50000000000000000
1081.05372941748646554	2070210.62500000000000000
1081.05441049693763489	2069714.12500000000000000
1081.05509157639608020	2070192.75000000000000000
1081.05577275584801100	2069988.62500000000000000
1081.05645383535738802	2069860.87500000000000000
1081.05713491480855737	2070215.25000000000000000
1081.05781609426048817	2069691.12500000000000000
1081.05849717371165752	2069622.25000000000000000
1081.05917825317010283	2069581.87500000000000000
1081.05985933267947985	2070004.12500000000000000
1081.06054041213064920	2069620.50000000000000000
1081.06122149158181855	2069683.00000000000000000
1081.06190267103374936	2070048.25000000000000000
1081.06258375049219467	2070067.12500000000000000
1081.06326483000157168	2069801.25000000000000000
1081.06394600945350248	2070255.62500000000000000
1081.06462708890467184	2070165.87500000000000000
1081.06530806835507974	2069804.50000000000000000
1081.06598914787173271	2069928.12500000000000000
1081.06667032732366351	2070203.62500000000000000
1081.06735140677483287	2070149.25000000000000000
1081.06803258622676367	2070165.50000000000000000
1081.06871366567793302	2069591.25000000000000000
1081.06939484518807149	2070155.87500000000000000
1081.07007592463924084	2070625.25000000000000000
1081.07075690409692470	2070220.62500000000000000
1081.07143798360630171	2070178.25000000000000000
1081.07211916305823252	2070174.37500000000000000
1081.07280024250940187	2069962.25000000000000000
1081.07348132196784718	2070244.62500000000000000
1081.07416250147798564	2069818.37500000000000000
1081.07484358092915500	2069994.25000000000000000
1081.07552466038032435	2069619.62500000000000000
1081.07620573983149370	2069621.37500000000000000
1081.07688681934087072	2070115.50000000000000000
1081.07756789879931603	2070171.25000000000000000
1081.07824907825124683	2070329.75000000000000000
1081.07893015776062384	2070144.87500000000000000
1081.07961123721179320	2069821.00000000000000000
1081.08029231666296255	2070364.25000000000000000
1081.08097349618037697	2069855.25000000000000000
1081.08165457563154632	2069694.75000000000000000
1081.08233555508195423	2069982.12500000000000000
1081.08301673459209269	2070351.12500000000000000
1081.08369781404326204	2069924.75000000000000000
1081.08437889350170735	2070302.12500000000000000
1081.08506007301184582	2069976.37500000000000000
1081.08574115246301517	2069754.75000000000000000
1081.08642223191418452	2069920.12500000000000000
1081.08710341142432299	2070270.12500000000000000
1081.08778439088200685	2070057.50000000000000000
1081.08846547033317620	2070140.25000000000000000
1081.08914654984255321	2069949.62500000000000000
1081.08982772929448402	2069810.00000000000000000
1081.09050880874565337	2070073.00000000000000000
1081.09118998825579183	2070174.62500000000000000
1081.09187106771423714	2070121.87500000000000000
1081.09255214722361416	2070328.00000000000000000
1081.09323312667402206	2069841.00000000000000000
1081.09391430618416052	2069867.37500000000000000
1081.09459538563532988	2070288.37500000000000000
1081.09527656509453664	2069899.87500000000000000
1081.09595764460391365	2070079.00000000000000000
1081.09663872405508300	2070022.00000000000000000
1081.09731990350701381	2070300.25000000000000000
1081.09800098301639082	2070059.75000000000000000
1081.09868196247407468	2070045.87500000000000000
1081.09936314198421314	2069927.25000000000000000
1081.10004422143538250	2070324.00000000000000000
1081.10072530094475951	2070044.12500000000000000
1081.10140648039669031	2070322.00000000000000000
1081.10208755984785967	2070044.12500000000000000
1081.10276863936451264	2070254.87500000000000000
1081.10344981881644344	2069854.50000000000000000
1081.10413089832582045	2069894.75000000000000000
1081.10481187777622836	2069903.00000000000000000
1081.10549305728636682	2069859.37500000000000000
1081.10617413674481213	2069957.50000000000000000
1081.10685521625418914	2070359.75000000000000000
1081.10753629570535850	2070087.12500000000000000
1081.10821747521549696	2070022.87500000000000000
1081.10889855466666631	2069872.87500000000000000
1081.10957963412511162	2070201.87500000000000000
1081.11026071363448864	2070001.75000000000000000
1081.11094179314386565	2069712.00000000000000000
1081.11162287259503501	2069717.62500000000000000
1081.11230405204696581	2069546.87500000000000000
1081.11298513155634282	2070117.87500000000000000
1081.11366621107299579	2069997.25000000000000000
1081.11434729052416515	2070051.25000000000000000
1081.11502846997609595	2069799.37500000000000000
1081.11570944948471151	2069722.37500000000000000
1081.11639052900136448	2069531.87500000000000000
1081.11707170845329529	2070148.00000000000000000
1081.11775278790446464	2070012.12500000000000000
1081.11843386741384165	2069877.87500000000000000
1081.11911504692398012	2070048.62500000000000000
1081.11979612637514947	2069574.00000000000000000
1081.12047730588528793	2069956.75000000000000000
1081.12115828534297179	2070104.00000000000000000
1081.12183936485234881	2069930.25000000000000000
1081.12252044430351816	2070360.62500000000000000
1081.12320162381365662	2070038.50000000000000000
1081.12388270327210193	2070269.87500000000000000
1081.12456378278147895	2070053.12500000000000000
1081.12524496229161741	2069752.25000000000000000
1081.12592604174278677	2069796.12500000000000000
1081.12660722125292523	2070028.75000000000000000
1081.12728820070333313	2070049.62500000000000000
1081.12796928021998610	2070163.12500000000000000
1081.12865035972936312	2070175.12500000000000000
1081.12933153918129392	2069905.50000000000000000
1081.13001261869067093	2069959.25000000000000000
1081.13069379814260174	2070053.62500000000000000
1081.13137487765925471	2070029.37500000000000000
1081.13205595716863172	2069938.37500000000000000
1081.13273693661903962	2069854.87500000000000000
1081.13341811612917809	2069864.50000000000000000
1081.13409919558034744	2069700.37500000000000000
1081.13478027509700041	2069579.50000000000000000
1081.13546145460713888	2069781.12500000000000000
1081.13614253405830823	2070015.75000000000000000
1081.13682361356768524	2070066.00000000000000000
1081.13750479301961605	2069893.62500000000000000
1081.13818577252823161	2069938.62500000000000000
1081.13886685204488458	2069641.00000000000000000
1081.13954803149681538	2070037.25000000000000000
1081.14022911100619240	2069917.62500000000000000
1081.14091019051556941	2069398.37500000000000000
1081.14159126996673876	2070295.50000000000000000
1081.14227244948415319	2069878.37500000000000000
1081.14295352899353020	2070030.75000000000000000
1081.14363450844393810	2069987.87500000000000000
1081.14431568795407657	2070133.00000000000000000
1081.14499676746345358	2070004.37500000000000000
1081.14567784692189889	2070117.62500000000000000
1081.14635902643203735	2069737.62500000000000000
1081.14704010594141437	2070195.50000000000000000
1081.14772118545079138	2070024.37500000000000000
1081.14840236490272218	2070040.25000000000000000
1081.14908344441209920	2070111.00000000000000000
1081.14976442392799072	2069902.50000000000000000
1081.15044560337992152	2069935.62500000000000000
1081.15112668288929854	2069818.37500000000000000
1081.15180776239867555	2069633.25000000000000000
1081.15248894185060635	2069874.00000000000000000
1081.15317002136725932	2069647.37500000000000000
1081.15385120087739779	2069934.37500000000000000
1081.15453228032856714	2070155.75000000000000000
1081.15521325983718270	2070003.87500000000000000
1081.15589433934655972	2070040.87500000000000000
1081.15657551886397414	2069957.00000000000000000
1081.15725659837335115	2070084.50000000000000000
1081.15793777782528196	2069736.37500000000000000
1081.15861885733465897	2070123.25000000000000000
1081.15929993684403598	2070062.50000000000000000
1081.15998101629520534	2069998.87500000000000000
1081.16066209581185831	2070239.25000000000000000
1081.16134317532123532	2069432.87500000000000000
1081.16202425483061234	2069683.75000000000000000
1081.16270543434075080	2070022.25000000000000000
1081.16338651379192015	2069944.12500000000000000
1081.16406759330857312	2069559.62500000000000000
1081.16474877281871159	2070337.25000000000000000
1081.16542985232808860	2069828.87500000000000000
1081.16611083177849650	2069740.25000000000000000
1081.16679201128863497	2069756.12500000000000000
1081.16747309080528794	2070471.50000000000000000
1081.16815417031466495	2069745.62500000000000000
1081.16883524982404197	2070075.25000000000000000
1081.16951642933418043	2069943.50000000000000000
1081.17019750878534978	2069640.50000000000000000
1081.17087858830200275	2069864.25000000000000000
1081.17155976781214122	2069722.00000000000000000
1081.17224074732075678	2069774.12500000000000000
1081.17292182683013380	2070128.50000000000000000
1081.17360300628206460	2069886.12500000000000000
1081.17428408579144161	2069877.00000000000000000
1081.17496516530809458	2069848.37500000000000000
1081.17564634481823305	2070018.25000000000000000
1081.17632742432761006	2069805.37500000000000000
1081.17700850383698707	2069993.50000000000000000
1081.17768948335287860	2069930.00000000000000000
1081.17837066286301706	2069998.50000000000000000
1081.17905174231418641	2069843.37500000000000000
1081.17973292182432488	2069887.87500000000000000
1081.18041400133370189	2069755.00000000000000000
1081.18109508084307890	2069768.00000000000000000
1081.18177626035321737	2069658.75000000000000000
1081.18245733986987034	2069848.50000000000000000
1081.18313831937848590	2069886.25000000000000000
1081.18381949883041671	2070043.00000000000000000
1081.18450057833979372	2069803.00000000000000000
1081.18518165785644669	2070122.87500000000000000
1081.18586283736658515	2069904.75000000000000000
1081.18654391687596217	2070295.87500000000000000
1081.18722499638533918	2069608.00000000000000000
1081.18790617589547765	2070120.87500000000000000
1081.18858715540409321	2069987.75000000000000000
1081.18926823492074618	2070097.25000000000000000
1081.18994941443088464	2070060.00000000000000000
1081.19063049394026166	2070025.25000000000000000
1081.19131157344963867	2070194.87500000000000000
1081.19199275295977714	2069870.75000000000000000
1081.19267383246915415	2069701.87500000000000000
1081.19335491192759946	2070117.62500000000000000
1081.19403599143697647	2069981.00000000000000000
1081.19471707094635349	2069968.12500000000000000
1081.19539815045573050	2069942.50000000000000000
1081.19607922997238347	2070441.37500000000000000
1081.19676040948252194	2069672.25000000000000000
1081.19744148899189895	2069967.12500000000000000
1081.19812256850127596	2070003.37500000000000000
1081.19880374801141443	2069900.50000000000000000
1081.19948482752079144	2069835.50000000000000000
1081.20016580703668296	2069696.25000000000000000
1081.20084698654682143	2070048.25000000000000000
1081.20152806605619844	2069757.12500000000000000
1081.20220914556557545	2069940.75000000000000000
1081.20289022507495247	2069750.50000000000000000
1081.20357140459236689	2069461.12500000000000000
1081.20425248410174390	2069815.00000000000000000
1081.20493366361188237	2069768.62500000000000000
1081.20561464312049793	2069938.62500000000000000
1081.20629572262987494	2069994.50000000000000000
1081.20697680214652792	2070420.37500000000000000
1081.20765798165666638	2069894.87500000000000000
1081.20833906116604339	2070181.50000000000000000
1081.20902024067618186	2069960.37500000000000000
1081.20970132018555887	2069622.00000000000000000
1081.21038239969493588	2069761.50000000000000000
1081.21106337921082741	2069647.12500000000000000
1081.21174455872096587	2069508.37500000000000000
1081.21242563823034288	2069799.37500000000000000
1081.21310671773971990	2069956.87500000000000000
1081.21378789724985836	2070326.37500000000000000
1081.21446897682471899	2069808.62500000000000000
1081.21515015633485746	2069770.62500000000000000
1081.21583123584423447	2070198.12500000000000000
1081.21651231535361148	2069938.62500000000000000
1081.21719329486222705	2069477.87500000000000000
1081.21787447437964147	2069795.00000000000000000
1081.21855555388901848	2069635.00000000000000000
1081.21923673339915695	2069917.25000000000000000
1081.21991781290853396	2070021.75000000000000000
1081.22059889241791097	2069740.87500000000000000
1081.22127997192728799	2069615.62500000000000000
1081.22196115144470241	2069956.75000000000000000
1081.22264213101152563	2069458.37500000000000000
1081.22332321052090265	2069669.37500000000000000
1081.22400439003104111	2069896.37500000000000000
1081.22468546954041813	2070027.50000000000000000
1081.22536654905707110	2069783.50000000000000000
1081.22604762856644811	2069908.50000000000000000
1081.22672880807658657	2069833.75000000000000000
1081.22740988764417125	2069972.87500000000000000
1081.22809096715354826	2070245.25000000000000000
1081.22877204667020123	2069981.25000000000000000
1081.22945312617957825	2069903.00000000000000000
1081.23013420568895526	2070094.00000000000000000
1081.23081538519909373	2070181.00000000000000000
1081.23149646470847074	2069794.25000000000000000
1081.23217754422512371	2069817.00000000000000000
1081.23285872379346984	2069737.00000000000000000
1081.23353970330208540	2070274.75000000000000000
1081.23422078281146241	2069955.25000000000000000
1081.23490196232160088	2069632.12500000000000000
1081.23558304183097789	2069851.25000000000000000
1081.23626412140583852	2069628.87500000000000000
1081.23694530091597699	2069860.87500000000000000
1081.23762638042535400	2069698.00000000000000000
1081.23830755993549246	2070271.00000000000000000
1081.23898863944486948	2070283.50000000000000000
1081.23966961901896866	2070227.87500000000000000
1081.24035069852834567	2069709.87500000000000000
1081.24103187803848414	2069953.25000000000000000
1081.24171295754786115	2070058.87500000000000000
1081.24239413705799961	2070354.87500000000000000
1081.24307521662558429	2069800.75000000000000000
1081.24375629614223726	2070029.50000000000000000
1081.24443747565237572	2069943.75000000000000000
1081.24511845516099129	2070223.00000000000000000
1081.24579953472857596	2070156.87500000000000000
1081.24648061423795298	2070212.50000000000000000
1081.24716179375536740	2070191.37500000000000000
1081.24784287326474441	2070133.25000000000000000
1081.24852395283232909	2069997.50000000000000000
1081.24920513234246755	2070113.00000000000000000
1081.24988621185184456	2069865.87500000000000000
1081.25056719136773609	2069743.37500000000000000
1081.25124837093608221	2069920.75000000000000000
1081.25192945044545922	2069965.75000000000000000
1081.25261052995483624	2069894.00000000000000000
1081.25329160952242091	2069982.75000000000000000
1081.25397278903255938	2070133.62500000000000000
1081.25465386854921235	2070057.12500000000000000
1081.25533494805858936	2070081.25000000000000000
1081.25601602762617404	2069948.87500000000000000
1081.25669710713555105	2070345.62500000000000000
1081.25737818665220402	2070234.25000000000000000
1081.25805936622055015	2070343.12500000000000000
1081.25874044572992716	2069921.00000000000000000
1081.25942152523930417	2070018.50000000000000000
1081.26010270474944264	2069681.37500000000000000
1081.26078378431702731	2069925.25000000000000000
1081.26146486383368028	2069670.75000000000000000
1081.26214584340050351	2069818.25000000000000000
1081.26282702291064197	2070109.12500000000000000
1081.26350810242001899	2069924.00000000000000000
1081.26418918192939600	2070033.87500000000000000
1081.26487036150501808	2070487.75000000000000000
1081.26555144101439510	2070091.00000000000000000
1081.26623262058274122	2069850.25000000000000000
1081.26691370009211823	2070029.12500000000000000
1081.26759467960073380	2070274.75000000000000000
1081.26827575917559443	2070101.25000000000000000
1081.26895693868573289	2070515.50000000000000000
1081.26963801819510991	2070044.25000000000000000
1081.27031919776345603	2069712.37500000000000000
1081.27100027727283305	2070100.75000000000000000
1081.27168135678221006	2070055.37500000000000000
1081.27236253635783214	2070024.12500000000000000
1081.27304351586644771	2070023.37500000000000000
1081.27372459543403238	2070268.87500000000000000
1081.27440577494417084	2069959.37500000000000000
1081.27508685445354786	2069927.37500000000000000
1081.27576793402840849	2069985.12500000000000000
1081.27644911353854695	2069714.37500000000000000
1081.27713019310613163	2070079.62500000000000000
1081.27781127261550864	2070100.50000000000000000
1081.27849235212488566	2070170.00000000000000000
1081.27917343169974629	2070015.00000000000000000
1081.27985451120912330	2070282.87500000000000000
1081.28053559077670798	2070322.75000000000000000
1081.28121677028684644	2069916.25000000000000000
1081.28189784985443112	2069806.75000000000000000
1081.28257892936380813	2069972.37500000000000000
1081.28326010893943021	2069958.37500000000000000
1081.28394118844880722	2070142.75000000000000000
1081.28462216795742279	2070186.50000000000000000
1081.28530334752576891	2069930.50000000000000000
1081.28598442703514593	2069850.62500000000000000
1081.28666550661000656	2069939.50000000000000000
1081.28734658611938357	2070052.00000000000000000
1081.28802776568772970	2069839.75000000000000000
1081.28870884519710671	2069792.50000000000000000
1081.28939002476545284	2069876.50000000000000000
1081.29007100428134436	2069766.75000000000000000
1081.29075208384892903	2069921.00000000000000000
1081.29143316335830605	2069903.62500000000000000
1081.29211434292665217	2069971.50000000000000000
1081.29279542243602918	2069846.37500000000000000
1081.29347660200437531	2069791.75000000000000000
1081.29415768152102828	2069839.50000000000000000
1081.29483876108861296	2069941.50000000000000000
1081.29551974059722852	2069910.37500000000000000
1081.29620092016557464	2069727.75000000000000000
1081.29688199967495166	2069817.62500000000000000
1081.29756317925057374	2069713.25000000000000000
1081.29824425875995075	2069905.25000000000000000
